"2026-06-07T05:19:28.197984Z","73e663b2-007c-42fb-b5c0-85d299460b23","Doing","{""task_id"":""73e663b2-007c-42fb-b5c0-85d299460b23"",""current_state"":""Doing"",""next_state"":""Acceptance"",""failed_criteria"":[""Tests not passing: GitHub reports this commit's status as pending; wait for all required checks on the PR to finish before moving the task forward"",""Preferred: at least 1 E2E per AC with testID or (not tested: reason) in PR description""],""reason"":""Task is not ready for acceptance""}"
"2026-06-07T05:20:09.916592Z","73e663b2-007c-42fb-b5c0-85d299460b23","Doing","{""task_id"":""73e663b2-007c-42fb-b5c0-85d299460b23"",""current_state"":""Doing"",""next_state"":""Acceptance"",""failed_criteria"":[""Tests not passing: GitHub reports this commit's status as pending; wait for all required checks on the PR to finish before moving the task forward"",""Preferred: at least 1 E2E per AC with testID or (not tested: reason) in PR description""],""reason"":""Task is not ready for acceptance""}"
"2026-06-07T07:50:23.826027Z","73e663b2-007c-42fb-b5c0-85d299460b23","Doing","{""task_id"":""73e663b2-007c-42fb-b5c0-85d299460b23"",""current_state"":""Doing"",""next_state"":""Acceptance"",""failed_criteria"":[""Tests not passing: GitHub reports this commit's status as pending; wait for all required checks on the PR to finish before moving the task forward"",""Preferred: at least 1 E2E per AC with testID or (not tested: reason) in PR description""],""reason"":""Task is not ready for acceptance""}"
"2026-06-07T07:50:35.086220Z","c06ee9c7-78c5-454b-8bee-6c5b2ef65132","Doing","{""task_id"":""c06ee9c7-78c5-454b-8bee-6c5b2ef65132"",""current_state"":""Doing"",""next_state"":""Acceptance"",""failed_criteria"":[""PR description missing matching checked AC line for task AC: `log_transition(key, from_status, to_status, reason)` helper added to `scripts/bookmarks/common.py`, backed by an append"",""PR description missing matching checked AC line for task AC: `generate_reviews.py`, `generate_specs.py`, `request_topic_approval.py`, `resolve_topic_approval.py`, and `finalize_revi"",""PR description missing matching checked AC line for task AC: Dashboard lives at `brain/specs/brain/assets/dashboard/` with an `index.html` (inline CSS + vanilla JS, no framework, no"",""PR description missing matching checked AC line for task AC: Dashboard reads `brain/state/bookmark-review-state.json` and `brain/state/bookmark-transitions.jsonl` and renders four v"",""PR description missing matching checked AC line for task AC: Time-window filter (`7d`, `30d`, `90d`, `all`) and topic filter re-render the funnel and time-series without a full page"",""PR description missing matching checked AC line for task AC: No auth. No remote. No build step. No npm. No framework. No persistence — the page is a pure read of the state files."",""PR description missing matching checked AC line for task AC: A `check_transitions.py` self-check script under `scripts/bookmarks/` compares `lastUpdatedAt` per item to the latest tr"",""PR description missing matching checked AC line for task AC: Working tree clean. Branch pushed. PR opened. Worktree path noted in the PR description."",""PR description missing matching checked AC line for task AC: Dev environment has the dashboard accessible. Tom reviews there, not in this thread."",""Tests not passing: GitHub reports this commit's status as pending; wait for all required checks on the PR to finish before moving the task forward"",""Preferred: at least 1 E2E per AC with testID or (not tested: reason) in PR description""],""reason"":""Task is not ready for acceptance""}"
"2026-06-07T07:58:10.987527Z","c06ee9c7-78c5-454b-8bee-6c5b2ef65132","Doing","{""task_id"":""c06ee9c7-78c5-454b-8bee-6c5b2ef65132"",""current_state"":""Doing"",""next_state"":""Acceptance"",""failed_criteria"":[""Tests not passing: GitHub reports this commit's status as pending; wait for all required checks on the PR to finish before moving the task forward"",""Preferred: at least 1 E2E per AC with testID or (not tested: reason) in PR description""],""reason"":""Task is not ready for acceptance""}"
"2026-06-07T10:19:08.881280Z","73e663b2-007c-42fb-b5c0-85d299460b23","Acceptance","{""task_id"":""73e663b2-007c-42fb-b5c0-85d299460b23"",""current_state"":""Acceptance"",""next_state"":""Done"",""failed_criteria"":[""PR is not merged"",""Tests not passing: GitHub reports this commit's status as pending; wait for all required checks on the PR to finish before moving the task forward""],""reason"":""PR not merged to main""}"
"2026-06-07T10:23:55.309918Z","73e663b2-007c-42fb-b5c0-85d299460b23","Acceptance","{""task_id"":""73e663b2-007c-42fb-b5c0-85d299460b23"",""current_state"":""Acceptance"",""next_state"":""Done"",""failed_criteria"":[""Tests not passing: GitHub reports this commit's status as pending; wait for all required checks on the PR to finish before moving the task forward"",""Tests not passing: GitHub reports this commit's status as pending; wait for all required checks on the PR to finish before moving the task forward""],""reason"":""Task is not ready for Done""}"
"2026-06-07T10:24:25.392449Z","c06ee9c7-78c5-454b-8bee-6c5b2ef65132","Doing","{""task_id"":""c06ee9c7-78c5-454b-8bee-6c5b2ef65132"",""current_state"":""Doing"",""next_state"":""Acceptance"",""failed_criteria"":[""Tests not passing: GitHub reports this commit's status as pending; wait for all required checks on the PR to finish before moving the task forward"",""Preferred: at least 1 E2E per AC with testID or (not tested: reason) in PR description""],""reason"":""Task is not ready for acceptance""}"
"2026-06-07T12:19:19.113855Z","73aed57e-c963-48d8-99ae-dca92fabc90a","Doing","{""task_id"":""73aed57e-c963-48d8-99ae-dca92fabc90a"",""current_state"":""Doing"",""next_state"":""Acceptance"",""failed_criteria"":[""Task description has no AC checkbox lines under **AC:**; add '- [ ] ...' items for each acceptance criterion"",""Cannot validate PR AC checkboxes until task AC checkboxes exist"",""Tests not passing: GitHub reports this commit's status as pending; wait for all required checks on the PR to finish before moving the task forward""],""reason"":""Task is not ready for acceptance""}"
"2026-06-07T12:19:19.187430Z","c06ee9c7-78c5-454b-8bee-6c5b2ef65132","Doing","{""task_id"":""c06ee9c7-78c5-454b-8bee-6c5b2ef65132"",""current_state"":""Doing"",""next_state"":""Acceptance"",""failed_criteria"":[""Tests not passing: GitHub reports this commit's status as pending; wait for all required checks on the PR to finish before moving the task forward"",""Preferred: at least 1 E2E per AC with testID or (not tested: reason) in PR description""],""reason"":""Task is not ready for acceptance""}"
"2026-06-07T12:19:20.786646Z","73e663b2-007c-42fb-b5c0-85d299460b23","Acceptance","{""task_id"":""73e663b2-007c-42fb-b5c0-85d299460b23"",""current_state"":""Acceptance"",""next_state"":""Done"",""failed_criteria"":[""Tests not passing: GitHub reports this commit's status as pending; wait for all required checks on the PR to finish before moving the task forward"",""Tests not passing: GitHub reports this commit's status as pending; wait for all required checks on the PR to finish before moving the task forward""],""reason"":""Task is not ready for Done""}"
"2026-06-07T22:18:30.917110Z","73e663b2-007c-42fb-b5c0-85d299460b23","Acceptance","{""task_id"":""73e663b2-007c-42fb-b5c0-85d299460b23"",""current_state"":""Acceptance"",""next_state"":""Done"",""failed_criteria"":[""Tests not passing: GitHub reports this commit's status as pending; wait for all required checks on the PR to finish before moving the task forward"",""Tests not passing: GitHub reports this commit's status as pending; wait for all required checks on the PR to finish before moving the task forward""],""reason"":""Task is not ready for Done""}"
"2026-06-08T00:18:15.422965Z","c06ee9c7-7b21-4c8e-b58b-d5d4e7e35c8a","","{""task_id"":""c06ee9c7-7b21-4c8e-b58b-d5d4e7e35c8a"",""error"":""HTTP Error 404: Not Found"",""failed_criteria"":[],""reason"":""Failed to load task""}"
"2026-06-08T00:18:15.433078Z","73e663b2-835f-453e-a1ef-5ed5a31844f2","","{""task_id"":""73e663b2-835f-453e-a1ef-5ed5a31844f2"",""error"":""HTTP Error 404: Not Found"",""failed_criteria"":[],""reason"":""Failed to load task""}"
"2026-06-08T00:18:32.186522Z","c06ee9c7-78c5-454b-8bee-6c5b2ef65132","Doing","{""task_id"":""c06ee9c7-78c5-454b-8bee-6c5b2ef65132"",""current_state"":""Doing"",""next_state"":""Acceptance"",""failed_criteria"":[""Tests not passing: GitHub reports this commit's status as pending; wait for all required checks on the PR to finish before moving the task forward""],""reason"":""Task is not ready for acceptance""}"
"2026-06-08T00:18:33.773686Z","73e663b2-007c-42fb-b5c0-85d299460b23","Acceptance","{""task_id"":""73e663b2-007c-42fb-b5c0-85d299460b23"",""current_state"":""Acceptance"",""next_state"":""Done"",""failed_criteria"":[""Tests not passing: GitHub reports this commit's status as pending; wait for all required checks on the PR to finish before moving the task forward"",""Tests not passing: GitHub reports this commit's status as pending; wait for all required checks on the PR to finish before moving the task forward""],""reason"":""Task is not ready for Done""}"
"2026-06-08T02:48:09.600608Z","c06ee9c7-78c5-454b-8bee-6c5b2ef65132","Doing","{""task_id"":""c06ee9c7-78c5-454b-8bee-6c5b2ef65132"",""current_state"":""Doing"",""next_state"":""Acceptance"",""failed_criteria"":[""Tests not passing: GitHub reports this commit's status as pending; wait for all required checks on the PR to finish before moving the task forward""],""reason"":""Task is not ready for acceptance""}"
"2026-06-08T02:48:10.752194Z","73e663b2-007c-42fb-b5c0-85d299460b23","Acceptance","{""task_id"":""73e663b2-007c-42fb-b5c0-85d299460b23"",""current_state"":""Acceptance"",""next_state"":""Done"",""failed_criteria"":[""Tests not passing: GitHub reports this commit's status as pending; wait for all required checks on the PR to finish before moving the task forward"",""Tests not passing: GitHub reports this commit's status as pending; wait for all required checks on the PR to finish before moving the task forward""],""reason"":""Task is not ready for Done""}"
"2026-06-08T04:18:17.466569Z","73e663b2-007c-42fb-b5c0-85d299460b23","Acceptance","{""task_id"":""73e663b2-007c-42fb-b5c0-85d299460b23"",""current_state"":""Acceptance"",""next_state"":""Done"",""failed_criteria"":[""Tests not passing: GitHub reports this commit's status as pending; wait for all required checks on the PR to finish before moving the task forward"",""Tests not passing: GitHub reports this commit's status as pending; wait for all required checks on the PR to finish before moving the task forward""],""reason"":""Task is not ready for Done""}"
"2026-06-08T04:18:25.055080Z","c06ee9c7-78c5-454b-8bee-6c5b2ef65132","Doing","{""task_id"":""c06ee9c7-78c5-454b-8bee-6c5b2ef65132"",""current_state"":""Doing"",""next_state"":""Acceptance"",""failed_criteria"":[""Tests not passing: GitHub reports this commit's status as pending; wait for all required checks on the PR to finish before moving the task forward""],""reason"":""Task is not ready for acceptance""}"
"2026-06-08T04:18:35.329974Z","88088af3-6cc6-4ade-9b5e-f7937a0ab983","Open","{""task_id"":""88088af3-6cc6-4ade-9b5e-f7937a0ab983"",""current_state"":""Open"",""next_state"":""Ready"",""failed_criteria"":[""Description missing **What:** section"",""Description missing **Why:** section"",""Description missing **AC:** section"",""Description missing **Spec:** section"",""Task has no assignee""],""reason"":""Task is not ready for Ready state""}"
"2026-06-08T04:18:35.387073Z","5c60e9ff-6089-4f27-ada3-454d1fd416e4","Open","{""task_id"":""5c60e9ff-6089-4f27-ada3-454d1fd416e4"",""current_state"":""Open"",""next_state"":""Ready"",""failed_criteria"":[""Description missing **What:** section"",""Description missing **Why:** section"",""Description missing **AC:** section"",""Description missing **Spec:** section"",""Task has no assignee""],""reason"":""Task is not ready for Ready state""}"
"2026-06-08T04:18:35.442319Z","456c92a8-835f-453e-a1ef-5ed5a31844f2","Open","{""task_id"":""456c92a8-835f-453e-a1ef-5ed5a31844f2"",""current_state"":""Open"",""next_state"":""Ready"",""failed_criteria"":[""Description missing **What:** section"",""Description missing **Why:** section"",""Description missing **AC:** section"",""Description missing **Spec:** section"",""Task has no assignee""],""reason"":""Task is not ready for Ready state""}"
"2026-06-08T04:18:35.499761Z","5909998c-1b21-413e-8895-487e2e725be2","Open","{""task_id"":""5909998c-1b21-413e-8895-487e2e725be2"",""current_state"":""Open"",""next_state"":""Ready"",""failed_criteria"":[""**AC:** section has no checkbox items (- [ ] or - [x])"",""Task has no assignee""],""reason"":""Task is not ready for Ready state""}"
"2026-06-13T09:49:50.314971Z","5c60e9ff-6089-4f27-ada3-454d1fd416e4","Open","{""task_id"":""5c60e9ff-6089-4f27-ada3-454d1fd416e4"",""current_state"":""Open"",""next_state"":""Ready"",""failed_criteria"":[""Description missing **What:** section"",""Description missing **Why:** section"",""Description missing **AC:** section"",""Description missing **Spec:** section"",""Task has no assignee""],""reason"":""Task is not ready for Ready state""}"
"2026-06-13T10:48:17.964728Z","5c60e9ff-6089-4f27-ada3-454d1fd416e4","Open","{""task_id"":""5c60e9ff-6089-4f27-ada3-454d1fd416e4"",""current_state"":""Open"",""next_state"":""Ready"",""failed_criteria"":[""Description missing **What:** section"",""Description missing **Why:** section"",""Description missing **AC:** section"",""Description missing **Spec:** section"",""Task has no assignee""],""reason"":""Task is not ready for Ready state""}"
"2026-06-13T10:48:27.075568Z","5c60e9ff-6089-4f27-ada3-454d1fd416e4","Open","{""task_id"":""5c60e9ff-6089-4f27-ada3-454d1fd416e4"",""current_state"":""Open"",""next_state"":""Ready"",""failed_criteria"":[""Description missing **What:** section"",""Description missing **Why:** section"",""Description missing **AC:** section"",""Description missing **Spec:** section"",""Task has no assignee""],""reason"":""Task is not ready for Ready state""}"
"2026-06-13T10:48:27.135487Z","456c92a8-835f-453e-a1ef-5ed5a31844f2","Open","{""task_id"":""456c92a8-835f-453e-a1ef-5ed5a31844f2"",""current_state"":""Open"",""next_state"":""Ready"",""failed_criteria"":[""Description missing **What:** section"",""Description missing **Why:** section"",""Description missing **AC:** section"",""Description missing **Spec:** section"",""Task has no assignee""],""reason"":""Task is not ready for Ready state""}"
"2026-06-13T10:48:27.194386Z","5909998c-1b21-413e-8895-487e2e725be2","Open","{""task_id"":""5909998c-1b21-413e-8895-487e2e725be2"",""current_state"":""Open"",""next_state"":""Ready"",""failed_criteria"":[""**AC:** section has no checkbox items (- [ ] or - [x])"",""Task has no assignee""],""reason"":""Task is not ready for Ready state""}"
"2026-06-13T10:48:27.254441Z","bb188801-48b4-4a33-8083-3d71e36b9b29","Open","{""task_id"":""bb188801-48b4-4a33-8083-3d71e36b9b29"",""current_state"":""Open"",""next_state"":""Ready"",""failed_criteria"":[""Task has no assignee""],""reason"":""Task is not ready for Ready state""}"
"2026-06-13T10:48:27.312746Z","feff02b6-4ec6-4dad-a27b-31ffe200c7c8","Open","{""task_id"":""feff02b6-4ec6-4dad-a27b-31ffe200c7c8"",""current_state"":""Open"",""next_state"":""Ready"",""failed_criteria"":[""Task has no assignee""],""reason"":""Task is not ready for Ready state""}"
"2026-06-13T10:48:39.194868Z","78af6261-bd20-422a-9878-8a30c4ef5fe0","","{""task_id"":""78af6261-bd20-422a-9878-8a30c4ef5fe0"",""error"":""HTTP Error 404: Not Found"",""failed_criteria"":[],""reason"":""Failed to load task""}"
"2026-06-13T10:48:39.261445Z","afd399f9-8c0b-4ce7-9b1f-2da39af7e3bc","","{""task_id"":""afd399f9-8c0b-4ce7-9b1f-2da39af7e3bc"",""error"":""HTTP Error 404: Not Found"",""failed_criteria"":[],""reason"":""Failed to load task""}"
"2026-06-13T10:48:39.322237Z","4a488186-59cf-43fa-92cd-7ddbbd6c7f31","","{""task_id"":""4a488186-59cf-43fa-92cd-7ddbbd6c7f31"",""error"":""HTTP Error 404: Not Found"",""failed_criteria"":[],""reason"":""Failed to load task""}"
"2026-06-13T10:48:39.383573Z","cb1c7e05-8b3e-4f4a-9b6d-2c0a2c5e9f1a","","{""task_id"":""cb1c7e05-8b3e-4f4a-9b6d-2c0a2c5e9f1a"",""error"":""HTTP Error 404: Not Found"",""failed_criteria"":[],""reason"":""Failed to load task""}"
"2026-06-13T10:48:39.445559Z","18256740-f1c0-4d4a-8e9b-5f4d1c5e1b1a","","{""task_id"":""18256740-f1c0-4d4a-8e9b-5f4d1c5e1b1a"",""error"":""HTTP Error 404: Not Found"",""failed_criteria"":[],""reason"":""Failed to load task""}"
"2026-06-13T10:49:06.585827Z","78af6261-b274-4f9e-a765-dc5a82da6927","Open","{""task_id"":""78af6261-b274-4f9e-a765-dc5a82da6927"",""current_state"":""Open"",""next_state"":""Ready"",""failed_criteria"":[""Description missing **What:** section"",""Description missing **Why:** section"",""Description missing **AC:** section"",""Description missing **Spec:** section"",""Task has no assignee""],""reason"":""Task is not ready for Ready state""}"
"2026-06-13T10:49:06.644490Z","afd399f9-f247-4753-9f80-5802ab51d891","Open","{""task_id"":""afd399f9-f247-4753-9f80-5802ab51d891"",""current_state"":""Open"",""next_state"":""Ready"",""failed_criteria"":[""Task has no assignee""],""reason"":""Task is not ready for Ready state""}"
"2026-06-13T10:49:06.702224Z","4a488186-4a14-48cc-a7c8-532756b40ab4","Open","{""task_id"":""4a488186-4a14-48cc-a7c8-532756b40ab4"",""current_state"":""Open"",""next_state"":""Ready"",""failed_criteria"":[""Task has no assignee""],""reason"":""Task is not ready for Ready state""}"
"2026-06-13T10:49:06.758220Z","cb1c7e05-219d-44a9-929f-9af07949c9b1","Open","{""task_id"":""cb1c7e05-219d-44a9-929f-9af07949c9b1"",""current_state"":""Open"",""next_state"":""Ready"",""failed_criteria"":[""Description missing **What:** section"",""Description missing **Why:** section"",""Description missing **AC:** section"",""Description missing **Spec:** section"",""Task has no assignee""],""reason"":""Task is not ready for Ready state""}"
"2026-06-13T10:49:06.815749Z","18256740-5f72-488b-82db-71066502e0e6","Open","{""task_id"":""18256740-5f72-488b-82db-71066502e0e6"",""current_state"":""Open"",""next_state"":""Ready"",""failed_criteria"":[""Description missing **Spec:** section"",""Task has no assignee""],""reason"":""Task is not ready for Ready state""}"
"2026-06-13T11:18:03.760211Z","5c60e9ff-6089-4f27-ada3-454d1fd416e4","Open","{""task_id"":""5c60e9ff-6089-4f27-ada3-454d1fd416e4"",""current_state"":""Open"",""next_state"":""Ready"",""failed_criteria"":[""Description missing **What:** section"",""Description missing **Why:** section"",""Description missing **AC:** section"",""Description missing **Spec:** section"",""Task has no assignee""],""reason"":""Task is not ready for Ready state""}"
"2026-06-13T11:18:03.818736Z","456c92a8-835f-453e-a1ef-5ed5a31844f2","Open","{""task_id"":""456c92a8-835f-453e-a1ef-5ed5a31844f2"",""current_state"":""Open"",""next_state"":""Ready"",""failed_criteria"":[""Description missing **What:** section"",""Description missing **Why:** section"",""Description missing **AC:** section"",""Description missing **Spec:** section"",""Task has no assignee""],""reason"":""Task is not ready for Ready state""}"
"2026-06-13T11:18:03.876788Z","5909998c-1b21-413e-8895-487e2e725be2","Open","{""task_id"":""5909998c-1b21-413e-8895-487e2e725be2"",""current_state"":""Open"",""next_state"":""Ready"",""failed_criteria"":[""**AC:** section has no checkbox items (- [ ] or - [x])"",""Task has no assignee""],""reason"":""Task is not ready for Ready state""}"
"2026-06-13T11:18:03.932625Z","bb188801-48b4-4a33-8083-3d71e36b9b29","Open","{""task_id"":""bb188801-48b4-4a33-8083-3d71e36b9b29"",""current_state"":""Open"",""next_state"":""Ready"",""failed_criteria"":[""Task has no assignee""],""reason"":""Task is not ready for Ready state""}"
"2026-06-13T11:18:03.984788Z","feff02b6-4ec6-4dad-a27b-31ffe200c7c8","Open","{""task_id"":""feff02b6-4ec6-4dad-a27b-31ffe200c7c8"",""current_state"":""Open"",""next_state"":""Ready"",""failed_criteria"":[""Task has no assignee""],""reason"":""Task is not ready for Ready state""}"
"2026-06-13T11:18:04.039547Z","78af6261-b274-4f9e-a765-dc5a82da6927","Open","{""task_id"":""78af6261-b274-4f9e-a765-dc5a82da6927"",""current_state"":""Open"",""next_state"":""Ready"",""failed_criteria"":[""Description missing **What:** section"",""Description missing **Why:** section"",""Description missing **AC:** section"",""Description missing **Spec:** section"",""Task has no assignee""],""reason"":""Task is not ready for Ready state""}"
